Union ID,Loci,Union length,Occupancy score,Occupancy frequency,Constitutive,Genomic feature,Motif
138343,chr8:71660708-71661388,680,1311,0.975,Y,Intron:Unc13a,"chr8:71660957-71660976(+),chr8:71661353-71661372(-),chr8:71660954-71660973(-)"
138362,chr8:71707809-71708317,508,1211,0.901,Y,Intergenic,chr8:71708066-71708085(+)
138363,chr8:71709569-71710407,838,1218,0.906,Y,Exon:Fcho1;Intron:Fcho1,"chr8:71710247-71710266(+),chr8:71709895-71709914(+)"
138386,chr8:71908424-71909351,927,1140,0.848,Y,"Promoter:Zfp617,Zfp882;Exon:Zfp882;Intron:Zfp882",chr8:71908854-71908873(+)
138399,chr8:71971739-71972338,599,1146,0.853,Y,Intergenic,"chr8:71972130-71972149(-),chr8:71971901-71971920(+)"
138451,chr8:72177053-72178053,1000,1198,0.891,Y,Exon:Rab8a;Intron:Rab8a,chr8:72177580-72177599(+)
138466,chr8:72239466-72240350,884,1303,0.969,Y,Promoter:Ap1m1;Exon:Ap1m1;Intron:Ap1m1,chr8:72239687-72239706(-)
138470,chr8:72260856-72261571,715,1173,0.873,Y,Intergenic,"chr8:72261260-72261279(+),chr8:72261300-72261319(+)"
138474,chr8:72272334-72273037,703,1192,0.887,Y,Intergenic,"chr8:72272431-72272450(-),chr8:72272547-72272566(+)"
138506,chr8:72365605-72366386,781,1287,0.958,Y,Intron:Eps15l1,chr8:72365995-72366014(-)
138523,chr8:72429483-72430134,651,1180,0.878,Y,Promoter:Gm3835;Exon:Gm3835;Intron:Calr3,chr8:72429846-72429865(+)
138559,chr8:72589992-72590893,901,1156,0.86,Y,Intergenic,chr8:72590381-72590400(-)
138573,chr8:72679913-72680548,635,1223,0.91,Y,Intron:Nwd1,chr8:72680343-72680362(+)
138588,chr8:72745918-72746643,725,1277,0.95,Y,Exon:Sin3b;Intron:Sin3b,"chr8:72745979-72745998(-),chr8:72746250-72746269(-)"
138622,chr8:73003786-73004211,425,1166,0.868,Y,Intron:Large,chr8:73004013-73004032(+)
138654,chr8:73355956-73356555,599,1159,0.862,Y,Intergenic,chr8:73356206-73356225(+)
138730,chr8:74930734-74931387,653,1217,0.906,Y,Intergenic,chr8:74930936-74930955(-)
138736,chr8:74980461-74981131,670,1301,0.968,Y,Intergenic,chr8:74980851-74980870(-)
138756,chr8:75071312-75072171,859,1236,0.92,Y,Intergenic,"chr8:75071764-75071783(+),chr8:75071381-75071400(-)"
138764,chr8:75108585-75109782,1197,1309,0.974,Y,Promoter:Mcm5;Exon:Mcm5;Intron:Mcm5,"chr8:75109011-75109030(+),chr8:75108717-75108736(-)"
138783,chr8:75217935-75218418,483,1232,0.917,Y,Intron:Rasd2,chr8:75218167-75218186(-)
138792,chr8:75272173-75272838,665,1168,0.869,Y,Intergenic,chr8:75272360-75272379(-)
138796,chr8:75315702-75316330,628,1233,0.917,Y,Intergenic,chr8:75316114-75316133(+)
138893,chr8:77154421-77154992,571,1249,0.929,Y,Intron:Nr3c2,chr8:77154691-77154710(+)
138931,chr8:77379265-77379709,444,1121,0.834,Y,Intron:Arhgap10,
138941,chr8:77419633-77420295,662,1263,0.94,Y,Exon:Arhgap10;Intron:Arhgap10,"chr8:77419773-77419792(+),chr8:77419938-77419957(+),chr8:77420089-77420108(-),chr8:77419874-77419893(+)"
138972,chr8:77534940-77535473,533,1172,0.872,Y,Intergenic,chr8:77535199-77535218(-)
138992,chr8:77629926-77630489,563,1300,0.967,Y,Intergenic,chr8:77630322-77630341(+)
139036,chr8:78004056-78004575,519,1293,0.962,Y,Intergenic,chr8:78004330-78004349(-)
139057,chr8:78124008-78124642,634,1166,0.868,Y,Intergenic,"chr8:78124095-78124114(-),chr8:78124429-78124448(+)"
139144,chr8:78648735-78649412,677,1150,0.856,Y,Intron:Slc10a7,chr8:78649089-78649108(-)
139188,chr8:78899752-78900448,696,1278,0.951,Y,Intergenic,chr8:78900045-78900064(-)
139251,chr8:79294498-79295395,897,1134,0.844,Y,"Promoter:Gm4890,Mmaa;Exon:Gm4890,Mmaa;Intron:Mmaa","chr8:79295260-79295279(-),chr8:79294841-79294860(-),chr8:79294812-79294831(+)"
139321,chr8:79650199-79650986,787,1165,0.867,Y,Intron:Otud4,chr8:79650610-79650629(+)
139340,chr8:79734226-79734736,510,1187,0.883,Y,Intron:Anapc10,chr8:79734491-79734510(+)
139401,chr8:80492575-80493473,898,1199,0.892,Y,Promoter:Gypa,chr8:80493062-80493081(+)
139414,chr8:80688099-80688593,494,1146,0.853,Y,Intron:Frem3,"chr8:80688343-80688362(+),chr8:80688319-80688338(-)"
139425,chr8:80752916-80753750,834,1299,0.967,Y,Intergenic,chr8:80753506-80753525(+)
139436,chr8:80813402-80814237,835,1157,0.861,Y,Intron:Gab1,chr8:80813630-80813649(-)
139514,chr8:81348856-81349925,1069,1260,0.938,Y,Intergenic,"chr8:81349152-81349171(+),chr8:81349630-81349649(-),chr8:81349632-81349651(+)"
139556,chr8:81806784-81807667,883,1257,0.935,Y,Intron:Inpp4b,chr8:81807016-81807035(-)
139621,chr8:82744484-82745071,587,1219,0.907,Y,Intergenic,chr8:82744710-82744729(-)
139675,chr8:83089344-83090010,666,1250,0.93,Y,Exon:Rnf150,chr8:83089569-83089588(-)
139707,chr8:83260313-83261202,889,1318,0.981,Y,Exon:Tbc1d9;Intron:Tbc1d9,chr8:83260600-83260619(+)
139741,chr8:83449871-83451648,1777,1196,0.89,Y,Intron:Scoc,"chr8:83450123-83450142(-),chr8:83451288-83451307(-),chr8:83450170-83450189(+)"
139750,chr8:83565707-83566999,1292,1241,0.923,Y,Promoter:Ndufb7;Exon:Ndufb7;Intron:Ndufb7,"chr8:83566660-83566679(+),chr8:83566165-83566184(+),chr8:83566663-83566682(+),chr8:83565763-83565782(+)"
139756,chr8:83596226-83596853,627,1142,0.85,Y,Promoter:Tecr,"chr8:83596578-83596597(-),chr8:83596779-83596798(+),chr8:83596350-83596369(-)"
139763,chr8:83622219-83623067,848,1274,0.948,Y,Intergenic,"chr8:83622509-83622528(-),chr8:83622340-83622359(+)"
139772,chr8:83661977-83662868,891,1321,0.983,Y,Exon:Gipc1;Intron:Gipc1,chr8:83662493-83662512(+)
139774,chr8:83668399-83669110,711,1199,0.892,Y,Promoter:Ptger1;Exon:Ptger1;Intron:Ptger1,"chr8:83668881-83668900(-),chr8:83668831-83668850(-)"
139792,chr8:83724619-83725194,575,1252,0.932,Y,"Promoter:Mir1668;Exon:Adgre5,Ddx39;Intron:Adgre5","chr8:83724970-83724989(+),chr8:83724968-83724987(-),chr8:83724929-83724948(+)"
139815,chr8:83783105-83783966,861,1326,0.987,Y,Intergenic,"chr8:83783350-83783369(-),chr8:83783363-83783382(+)"
139837,chr8:83893884-83894361,477,1256,0.935,Y,Intron:Gm26721,"chr8:83893885-83893904(-),chr8:83894126-83894145(-)"
139838,chr8:83895848-83896293,445,1163,0.865,Y,Intron:Gm26721,chr8:83896066-83896085(-)
139846,chr8:83921546-83922170,624,1291,0.961,Y,Intron:Adgrl1,chr8:83921773-83921792(-)
139853,chr8:83954954-83955677,723,1272,0.946,Y,"Promoter:Gm10644,Asf1b;Exon:Gm10644,Asf1b;Intron:Gm10644",chr8:83955534-83955553(-)
139869,chr8:83998017-83998977,960,1164,0.866,Y,Promoter:Samd1;Exon:Samd1;Intron:Samd1,"chr8:83998206-83998225(-),chr8:83998746-83998765(-),chr8:83998313-83998332(+),chr8:83998310-83998329(+)"
139874,chr8:84009781-84010265,484,1226,0.912,Y,"Promoter:Mir1199,2210011C24Rik;Exon:2210011C24Rik",chr8:84010026-84010045(+)
139878,chr8:84023882-84024630,748,1262,0.939,Y,Exon:Palm3;Intron:Palm3,chr8:84024363-84024382(-)
139883,chr8:84038980-84039484,504,1286,0.957,Y,Exon:Il27ra;Intron:Il27ra,"chr8:84039232-84039251(+),chr8:84039222-84039241(+)"
139926,chr8:84186188-84186881,693,1298,0.966,Y,Promoter:Nanos3,chr8:84186622-84186641(+)
139927,chr8:84187279-84187850,571,1188,0.884,Y,Intergenic,chr8:84187540-84187559(+)
139940,chr8:84210155-84211014,859,1313,0.977,Y,"Promoter:Mir23a,Mir24-2,Gm26532,Mir3074-2,Mir27a;Exon:Zswim4","chr8:84210359-84210378(-),chr8:84210626-84210645(-)"
139958,chr8:84285575-84286192,617,1128,0.839,Y,Intergenic,chr8:84285854-84285873(-)
139960,chr8:84291480-84292144,664,1294,0.963,Y,Intergenic,"chr8:84291780-84291799(+),chr8:84291892-84291911(-),chr8:84291894-84291913(+)"
139971,chr8:84357702-84358210,508,1269,0.944,Y,Intergenic,chr8:84357950-84357969(-)
139973,chr8:84363346-84364264,918,1316,0.979,Y,Intergenic,"chr8:84363556-84363575(+),chr8:84363900-84363919(+)"
140003,chr8:84554271-84554664,393,1267,0.943,Y,Intron:Cacna1a,chr8:84554465-84554484(-)
140008,chr8:84579355-84580344,989,1256,0.935,Y,Exon:Cacna1a;Intron:Cacna1a,chr8:84579814-84579833(+)
140011,chr8:84591865-84592393,528,1245,0.926,Y,Intron:Cacna1a,chr8:84592194-84592213(+)
140012,chr8:84594389-84594887,498,1258,0.936,Y,Intron:Cacna1a,chr8:84594591-84594610(-)
140017,chr8:84614368-84615133,765,1188,0.884,Y,"Exon:Cacna1a;Intron:Cacna1a,Gm16183","chr8:84614738-84614757(-),chr8:84614929-84614948(+),chr8:84615018-84615037(-)"
140025,chr8:84639176-84639951,775,1129,0.84,Y,Exon:Cacna1a;Intron:Cacna1a,"chr8:84639516-84639535(+),chr8:84639400-84639419(-)"
140054,chr8:84704404-84704750,346,1156,0.86,Y,"Exon:Lyl1,Nfix",chr8:84704586-84704605(-)
140055,chr8:84709074-84709591,517,1305,0.971,Y,Intron:Nfix,chr8:84709341-84709360(+)
140062,chr8:84737446-84738001,555,1322,0.984,Y,Intron:Nfix,chr8:84737732-84737751(-)
140081,chr8:84810727-84811377,650,1126,0.838,Y,Intergenic,"chr8:84811017-84811036(-),chr8:84810969-84810988(+)"
140082,chr8:84813005-84813644,639,1191,0.886,Y,Intergenic,chr8:84813237-84813256(-)
140083,chr8:84815200-84815982,782,1293,0.962,Y,Exon:Dand5,"chr8:84815344-84815363(+),chr8:84815726-84815745(-)"
140084,chr8:84823677-84824107,430,1290,0.96,Y,Promoter:Dand5,"chr8:84823739-84823758(+),chr8:84823854-84823873(-)"
140113,chr8:84902961-84903583,622,1300,0.967,Y,Promoter:Klf1;Exon:Klf1;Intron:Klf1,"chr8:84903250-84903269(-),chr8:84903161-84903180(-)"
140116,chr8:84913808-84914519,711,1126,0.838,Y,Intron:Mast1,"chr8:84914217-84914236(-),chr8:84914207-84914226(-),chr8:84914432-84914451(-)"
140120,chr8:84928352-84929457,1105,1255,0.934,Y,Exon:Mast1;Intron:Mast1,chr8:84928850-84928869(+)
140121,chr8:84937137-84937757,620,1120,0.833,Y,Promoter:Mast1;Exon:Mast1;Intron:Mast1,"chr8:84937430-84937449(+),chr8:84937386-84937405(+),chr8:84937146-84937165(-)"
140126,chr8:84956712-84957289,577,1289,0.959,Y,Exon:Rnaseh2a,"chr8:84956896-84956915(+),chr8:84956945-84956964(-)"
140133,chr8:84975279-84975780,501,1264,0.94,Y,Intergenic,chr8:84975604-84975623(+)
140138,chr8:84989838-84990857,1019,1328,0.988,Y,Promoter:Hook2;Exon:Hook2;Intron:Hook2,"chr8:84990627-84990646(-),chr8:84990465-84990484(-),chr8:84989985-84990004(-)"
140140,chr8:84997849-84998575,726,1310,0.975,Y,Exon:Hook2;Intron:Hook2,"chr8:84998038-84998057(+),chr8:84998083-84998102(+),chr8:84998081-84998100(-)"
140143,chr8:85013184-85013783,599,1119,0.833,Y,Promoter:Best2;Exon:Best2;Intron:Best2,chr8:85013377-85013396(+)
140162,chr8:85076938-85077424,486,1310,0.975,Y,Intron:Wdr83,chr8:85077182-85077201(+)
140210,chr8:85397448-85398155,707,1246,0.927,Y,Intergenic,chr8:85397736-85397755(-)
140231,chr8:85456457-85456973,516,1236,0.92,Y,Intergenic,chr8:85456719-85456738(+)
140246,chr8:85525846-85526790,944,1292,0.961,Y,Exon:Gpt2,chr8:85526295-85526314(-)
140286,chr8:85698997-85699550,553,1272,0.946,Y,"Promoter:Mir8109,Neto2;Intron:Neto2",
140380,chr8:86585041-86586043,1002,1301,0.968,Y,Promoter:Gm44348,"chr8:86585842-86585861(-),chr8:86585281-86585300(-)"
140430,chr8:86820791-86821331,540,1221,0.908,Y,Intergenic,chr8:86821073-86821092(+)
140448,chr8:86902865-86903555,690,1320,0.982,Y,Promoter:Gm27167;Exon:Gm27167;Intron:Gm27167,chr8:86903293-86903312(-)
140449,chr8:86908443-86908977,534,1261,0.938,Y,Intron:Gm27167,chr8:86908724-86908743(-)
140452,chr8:86933801-86934316,515,1143,0.85,Y,Intergenic,chr8:86934029-86934048(+)
140515,chr8:87536634-87537417,783,1258,0.936,Y,Intergenic,"chr8:87536788-87536807(-),chr8:87537242-87537261(+)"
140518,chr8:87594220-87594631,411,1236,0.92,Y,Intergenic,"chr8:87594406-87594425(-),chr8:87594419-87594438(+),chr8:87594409-87594428(+)"
140528,chr8:87663309-87663965,656,1216,0.905,Y,Intron:Zfp423,"chr8:87663655-87663674(+),chr8:87663563-87663582(+),chr8:87663527-87663546(+),chr8:87663652-87663671(-)"
140540,chr8:87715583-87716681,1098,1276,0.949,Y,Intron:Zfp423,"chr8:87715807-87715826(+),chr8:87715950-87715969(+)"
140605,chr8:88033076-88033502,426,1165,0.867,Y,Intergenic,chr8:88033246-88033265(-)
140618,chr8:88099350-88100094,744,1241,0.923,Y,Intron:Gm2716,
140622,chr8:88118300-88119305,1005,1270,0.945,Y,"Promoter:Gm2716,Cnep1r1;Exon:Gm2716,Cnep1r1;Intron:Gm2716,Cnep1r1",chr8:88118543-88118562(+)
140634,chr8:88161130-88161927,797,1277,0.95,Y,Exon:Heatr3;Intron:Heatr3,chr8:88161630-88161649(-)
140657,chr8:88243982-88244676,694,1276,0.949,Y,Intron:Papd5,"chr8:88244479-88244498(-),chr8:88244114-88244133(-),chr8:88244076-88244095(+)"
140663,chr8:88265870-88266692,822,1290,0.96,Y,Intergenic,chr8:88266324-88266343(+)
140689,chr8:88362007-88362836,829,1184,0.881,Y,Promoter:Brd7;Exon:Brd7,chr8:88362239-88362258(-)
140697,chr8:88390595-88391323,728,1137,0.846,Y,Promoter:RP23-169M10.1;Exon:RP23-169M10.1,chr8:88390973-88390992(-)
140734,chr8:88621349-88622404,1055,1190,0.885,Y,Intergenic,"chr8:88621458-88621477(+),chr8:88621637-88621656(-)"
140762,chr8:88755095-88755843,748,1301,0.968,Y,Intergenic,"chr8:88755239-88755258(-),chr8:88755408-88755427(+),chr8:88755324-88755343(-),chr8:88755627-88755646(-)"
140858,chr8:89571550-89572437,887,1137,0.846,Y,Intergenic,chr8:89572000-89572019(-)
140870,chr8:89785029-89785631,602,1224,0.911,Y,Intergenic,"chr8:89785217-89785236(+),chr8:89785214-89785233(-)"
140888,chr8:90000722-90001309,587,1216,0.905,Y,Intergenic,chr8:90001089-90001108(+)
140945,chr8:90708406-90708945,539,1231,0.916,Y,Intergenic,chr8:90708701-90708720(-)
140958,chr8:90793695-90794334,639,1304,0.97,Y,Intergenic,"chr8:90793952-90793971(+),chr8:90793949-90793968(-)"
140967,chr8:90828392-90829276,884,1318,0.981,Y,Promoter:Chd9;Exon:Chd9;Intron:Chd9,"chr8:90828787-90828806(-),chr8:90829132-90829151(+),chr8:90828800-90828819(+)"
140988,chr8:90907553-90908548,995,1130,0.841,Y,Promoter:Gm6658;Exon:Gm6658;Intron:Chd9,"chr8:90908288-90908307(-),chr8:90908278-90908297(-)"
141014,chr8:91019774-91020588,814,1291,0.961,Y,Intron:Chd9,"chr8:91019973-91019992(-),chr8:91020170-91020189(-),chr8:91019975-91019994(+)"
141034,chr8:91147620-91148190,570,1301,0.968,Y,Intergenic,"chr8:91147936-91147955(-),chr8:91148046-91148065(-)"
141077,chr8:91378515-91379243,728,1160,0.863,Y,Intron:Fto,chr8:91378941-91378960(+)
141105,chr8:91487976-91488587,611,1246,0.927,Y,Intron:Fto,chr8:91488294-91488313(+)
141114,chr8:91531297-91532388,1091,1252,0.932,Y,Promoter:RP24-95N3.4;Exon:RP24-95N3.4;Intron:Fto,chr8:91532162-91532181(+)
141249,chr8:92646466-92647104,638,1156,0.86,Y,Intergenic,chr8:92646815-92646834(+)
141271,chr8:92818080-92818570,490,1217,0.906,Y,Intergenic,"chr8:92818291-92818310(+),chr8:92818368-92818387(+)"
141354,chr8:93430312-93430990,678,1167,0.868,Y,Intergenic,chr8:93430801-93430820(-)
141362,chr8:93495046-93495719,673,1135,0.844,Y,Intergenic,"chr8:93495508-93495527(+),chr8:93495544-93495563(-)"
141369,chr8:93591384-93592262,878,1220,0.908,Y,Intergenic,"chr8:93591541-93591560(+),chr8:93592019-93592038(+)"
141378,chr8:93661747-93662209,462,1127,0.839,Y,Intergenic,chr8:93661913-93661932(+)
141410,chr8:93932817-93933392,575,1295,0.964,Y,Promoter:Gm24159;Intron:Gnao1,chr8:93933100-93933119(-)
141429,chr8:94057186-94058135,949,1249,0.929,Y,Exon:Ogfod1;Intron:Ogfod1,chr8:94057643-94057662(-)
141449,chr8:94167017-94167713,696,1312,0.976,Y,Intergenic,chr8:94167460-94167479(+)
141456,chr8:94183048-94183670,622,1121,0.834,Y,Intergenic,"chr8:94183296-94183315(+),chr8:94183318-94183337(-),chr8:94183279-94183298(-)"
141463,chr8:94199408-94199935,527,1263,0.94,Y,Intergenic,chr8:94199664-94199683(-)
141465,chr8:94205710-94206154,444,1303,0.969,Y,Intergenic,"chr8:94205948-94205967(-),chr8:94205760-94205779(+)"
141483,chr8:94330442-94331178,736,1264,0.94,Y,Promoter:Slc12a3;Exon:Slc12a3;Intron:Slc12a3,chr8:94330895-94330914(+)
141485,chr8:94342877-94343706,829,1303,0.969,Y,Exon:Slc12a3;Intron:Slc12a3,"chr8:94343417-94343436(+),chr8:94343505-94343524(+)"
141525,chr8:94492017-94492772,755,1304,0.97,Y,Exon:Nlrc5;Intron:Nlrc5,"chr8:94492583-94492602(+),chr8:94492148-94492167(+),chr8:94492611-94492630(-),chr8:94492581-94492600(-)"
141532,chr8:94528049-94528606,557,1212,0.902,Y,Intergenic,"chr8:94528326-94528345(+),chr8:94528353-94528372(+)"
141571,chr8:94702795-94703610,815,1240,0.923,Y,Intergenic,chr8:94703020-94703039(-)
141572,chr8:94703954-94704715,761,1310,0.975,Y,Intergenic,"chr8:94704026-94704045(+),chr8:94704208-94704227(+)"
141605,chr8:94814501-94815037,536,1173,0.873,Y,Intergenic,chr8:94814724-94814743(+)
141606,chr8:94822406-94823252,846,1193,0.888,Y,Exon:Ciapin1;Intron:Ciapin1,chr8:94822755-94822774(+)
141616,chr8:94857103-94857591,488,1301,0.968,Y,Promoter:Polr2c;Exon:Polr2c,chr8:94857434-94857453(+)
141617,chr8:94861119-94861785,666,1252,0.932,Y,Exon:Polr2c;Intron:Polr2c,chr8:94861514-94861533(-)
141620,chr8:94874235-94874836,601,1320,0.982,Y,Promoter:Dok4;Intron:Dok4,"chr8:94874800-94874819(-),chr8:94874488-94874507(+)"
141625,chr8:94908786-94909363,577,1300,0.967,Y,Intron:Ccdc102a,chr8:94909040-94909059(-)
141628,chr8:94917051-94917878,827,1205,0.897,Y,Promoter:Ccdc102a;Intron:Ccdc102a,"chr8:94917510-94917529(-),chr8:94917721-94917740(-)"
141633,chr8:94942549-94943007,458,1317,0.98,Y,Exon:Adgrg5,chr8:94942774-94942793(+)
141636,chr8:94950051-94950564,513,1298,0.966,Y,Intergenic,chr8:94950276-94950295(+)
141638,chr8:94955061-94955767,706,1138,0.847,Y,Intergenic,chr8:94955332-94955351(-)
141641,chr8:94966453-94967141,688,1254,0.933,Y,Exon:Gm10286,
141652,chr8:95001530-95002293,763,1324,0.985,Y,Intron:Adgrg1,"chr8:95001848-95001867(-),chr8:95002227-95002246(-)"
141657,chr8:95025204-95025816,612,1161,0.864,Y,Intron:Adgrg3,"chr8:95025279-95025298(+),chr8:95025601-95025620(+)"
141671,chr8:95067321-95068144,823,1229,0.914,Y,Exon:Drc7;Intron:Drc7,"chr8:95067514-95067533(-),chr8:95067392-95067411(+),chr8:95067790-95067809(+)"
141674,chr8:95098762-95099423,661,1294,0.963,Y,Exon:Katnb1,"chr8:95099322-95099341(+),chr8:95099169-95099188(+),chr8:95099319-95099338(-)"
141702,chr8:95203853-95204320,467,1315,0.978,Y,Intergenic,chr8:95204119-95204138(-)
141709,chr8:95235666-95236253,587,1307,0.972,Y,Intergenic,chr8:95235854-95235873(-)
141717,chr8:95254688-95255399,711,1298,0.966,Y,Intron:Cngb1,chr8:95254989-95255008(+)
141726,chr8:95302244-95303132,888,1132,0.842,Y,Intron:Cngb1,"chr8:95302608-95302627(-),chr8:95302770-95302789(+)"
141731,chr8:95331368-95332557,1189,1217,0.906,Y,"Promoter:Zfp319,Usb1;Exon:Zfp319,Usb1;Intron:Zfp319,Usb1","chr8:95332247-95332266(+),chr8:95332160-95332179(-),chr8:95332273-95332292(-),chr8:95331875-95331894(-)"
141735,chr8:95346524-95347023,499,1204,0.896,Y,Exon:Usb1;Intron:Usb1,"chr8:95346805-95346824(+),chr8:95346676-95346695(-)"
141759,chr8:95427470-95428018,548,1291,0.961,Y,Intron:Cfap20,chr8:95427790-95427809(+)
141774,chr8:95488684-95489341,657,1230,0.915,Y,Promoter:Csnk2a2;Exon:Csnk2a2,"chr8:95488900-95488919(-),chr8:95488730-95488749(-)"
141793,chr8:95599685-95600385,700,1199,0.892,Y,Intergenic,chr8:95600075-95600094(+)
141812,chr8:95697068-95697728,660,1307,0.972,Y,Exon:Ndrg4;Intron:Ndrg4,"chr8:95697574-95697593(+),chr8:95697317-95697336(-)"
141815,chr8:95713536-95714049,513,1299,0.967,Y,Promoter:Setd6;Exon:Ndrg4,chr8:95713806-95713825(+)
141848,chr8:95832612-95833187,575,1318,0.981,Y,Intergenic,chr8:95832825-95832844(-)
141865,chr8:95887587-95888810,1223,1329,0.989,Y,Promoter:Got2;Exon:Got2;Intron:Got2,chr8:95888453-95888472(-)
141869,chr8:95914872-95915349,477,1288,0.958,Y,Intergenic,chr8:95915083-95915102(-)
141873,chr8:95951676-95952184,508,1157,0.861,Y,Intergenic,chr8:95951947-95951966(+)
141891,chr8:96152593-96153363,770,1264,0.94,Y,Intergenic,"chr8:96153042-96153061(+),chr8:96153123-96153142(-)"
142107,chr8:102780900-102781329,429,1185,0.882,Y,Promoter:RP24-424D1.1;Exon:RP24-424D1.1;Intron:Cdh11,chr8:102781112-102781131(-)
142205,chr8:103948398-103948947,549,1124,0.836,Y,Intergenic,chr8:103948653-103948672(+)
142216,chr8:104028613-104029152,539,1201,0.894,Y,Intergenic,chr8:104028848-104028867(-)
142220,chr8:104050814-104051356,542,1265,0.941,Y,Intergenic,chr8:104051119-104051138(-)
142223,chr8:104076940-104077702,762,1225,0.911,Y,Intergenic,"chr8:104077100-104077119(-),chr8:104077336-104077355(-)"
142227,chr8:104091127-104092248,1121,1127,0.839,Y,Intron:RP23-453P1.3,"chr8:104091680-104091699(+),chr8:104091853-104091872(+)"
142239,chr8:104146089-104146841,752,1262,0.939,Y,Intergenic,chr8:104146487-104146506(+)
142247,chr8:104219065-104220243,1178,1315,0.978,Y,Exon:Bean1,"chr8:104219998-104220017(-),chr8:104219251-104219270(+),chr8:104219655-104219674(-),chr8:104219723-104219742(-)"
142280,chr8:104343763-104344522,759,1291,0.961,Y,Exon:Cmtm3;Intron:Cmtm3,"chr8:104344356-104344375(-),chr8:104344149-104344168(+)"
142310,chr8:104442825-104443233,408,1288,0.958,Y,Promoter:Dync1li2;Exon:Dync1li2,chr8:104443057-104443076(-)
142320,chr8:104534378-104534932,554,1324,0.985,Y,"Promoter:Car7,Nae1;Exon:Car7,Nae1;Intron:Nae1",chr8:104534657-104534676(+)
142327,chr8:104564537-104565376,839,1305,0.971,Y,Intergenic,"chr8:104565112-104565131(+),chr8:104565262-104565281(-)"
142329,chr8:104570421-104571569,1148,1300,0.967,Y,Intergenic,chr8:104571223-104571242(-)
142333,chr8:104602388-104603162,774,1324,0.985,Y,Intergenic,"chr8:104602927-104602946(+),chr8:104602818-104602837(-)"
142345,chr8:104654524-104655516,992,1319,0.981,Y,Intron:1700082M22Rik,"chr8:104655131-104655150(+),chr8:104654639-104654658(+)"
142404,chr8:105120680-105121435,755,1306,0.972,Y,Intergenic,chr8:105121133-105121152(+)
142409,chr8:105138020-105138961,941,1289,0.959,Y,Exon:Ces4a;Intron:Ces4a,chr8:105138556-105138575(+)
142416,chr8:105157295-105157985,690,1193,0.888,Y,Intergenic,chr8:105157741-105157760(+)
142430,chr8:105217569-105218551,982,1172,0.872,Y,Exon:Cbfb,"chr8:105218393-105218412(-),chr8:105218080-105218099(-)"
142439,chr8:105253875-105254685,810,1285,0.956,Y,Promoter:B3gnt9;Exon:B3gnt9,"chr8:105254213-105254232(+),chr8:105254259-105254278(-)"
142442,chr8:105259610-105260237,627,1204,0.896,Y,Exon:Tradd;Intron:Tradd,chr8:105259853-105259872(-)
