Union ID,Loci,Union length,Occupancy score,Occupancy frequency,Constitutive,Genomic feature,Motif,Cell type gain,Cell type lost
226310,chr7:55365340-55366596,1256,1604,0.765,Y,Promoter:LANCL2;Exon:LANCL2;Intron:LANCL2,"chr7:55365452-55365471(+),chr7:55365910-55365929(-)",,"macrophage,U2OS,MCF-10A,Ca-Ski,KMS-11,SiHa,GM25256,IOSE11,GM23338,GBM8,LCL1,cardiac_mesoderm"
226323,chr7:55415090-55415972,882,2063,0.984,Y,Intron:LANCL2,chr7:55415377-55415396(-),,
226327,chr7:55432947-55433584,637,1813,0.865,Y,Exon:LANCL2,chr7:55433372-55433391(+),,"cortex,mesenchymal_stromal,tibial_artery"
226382,chr7:55593494-55594191,697,2056,0.98,Y,Exon:VOPP1-DT;Intron:VOPP1-DT,chr7:55593940-55593959(+),,
226388,chr7:55640544-55641685,1141,1992,0.95,Y,Promoter:CDC42P2,"chr7:55641366-55641385(+),chr7:55641432-55641451(+)",,"cortex,FULVR"
226443,chr7:55963643-55965292,1649,1846,0.88,Y,Promoter:NIPSNAP2;Exon:NIPSNAP2;Intron:NIPSNAP2,"chr7:55964484-55964503(-),chr7:55964656-55964675(+),chr7:55964668-55964687(-),chr7:55965062-55965081(-)",,"HMS001,WI-38,MDA-MB-231,93-VU147T,RKO,tongue,erythroblasts,GP5d,MCF-10CA1a,cardiac_mesoderm"
226448,chr7:56004670-56005231,561,2040,0.973,Y,Intergenic,chr7:56005007-56005026(+),,
226462,chr7:56074200-56074738,538,2082,0.993,Y,Exon:SUMF2;Intron:SUMF2,chr7:56074481-56074500(-),,
226468,chr7:56092561-56093368,807,1585,0.756,Y,Promoter:PHKG1;Exon:PHKG1;Intron:PHKG1,"chr7:56092661-56092680(+),chr7:56093084-56093103(-)",,"macrophage,GM18505,DND-41,GM12865,nephron_organoid,RUES1,T-cell,KMS-11,smooth_muscle,GM25256,Jurkat,LoVo,neutrophil,GM19099,GM17942,NK,EndoC-[beta]H3,T-lymphocyte,T-ALL,monocyte,CUTLL1"
226625,chr7:63015396-63016240,844,1880,0.897,Y,Intergenic,chr7:63015820-63015839(-),,"vagina,ovary,cardiac_progenitor,thyroid_gland,EFO-27"
226712,chr7:64182881-64183520,639,1631,0.778,Y,"Promoter:SAPCD2P1,VN1R38P","chr7:64183058-64183077(-),chr7:64183288-64183307(+)",,"osteocyte,nephron,nephron_organoid,R1-hiPSC1,DLD-1,A549-ACE2,Ca-Ski,93-VU147T,A-549,cardiac_progenitor,WA01,AG10803,EndoC-[beta]H3,LCL1,hepatocyte,cardiac_mesoderm,primitive_cardiomyocite,RMG-II"
226755,chr7:64618869-64619480,611,1775,0.846,Y,Intergenic,chr7:64619272-64619291(-),,"cortex,mesenchymal_stromal,HSPC,brainstem,EndoC-[beta]H3,hepatocyte,primitive_cardiomyocite,RMG-II"
226757,chr7:64624795-64625714,919,1774,0.846,Y,Intergenic,chr7:64625283-64625302(-),,"nephron,KB,cortex,mesenchymal_stromal,SK-MEL-147,HSPC,FB8470,brainstem,primitive_cardiomyocite,Calu-3,Tet21N"
226759,chr7:64630285-64630802,517,1551,0.74,Y,Promoter:LOC124901656,chr7:64630590-64630609(-),,"nephron,KB,cortex,nephron_organoid,mesenchymal_stromal,HSPC,smooth_muscle,IOSE11,R1-hiPSC4,Kasumi-1,neutrophil,brainstem,HUES-64,hepatocyte,primitive_cardiomyocite,Calu-3"
226797,chr7:64950934-64951845,911,1889,0.901,Y,Intergenic,chr7:64951435-64951454(+),,"KB,R1-hiPSC8,cortex,mesenchymal_stromal,HSPC,IMR32,FB8470,brainstem,EFO-27"
226822,chr7:65216213-65216874,661,1949,0.929,Y,Intron:INTS4P1,chr7:65216587-65216606(+),,"WI-38,CD36,HPF,NHDF-neo,brainstem"
226834,chr7:65307653-65308166,513,2053,0.979,Y,Exon:LOC105375334,chr7:65307923-65307942(-),,
226870,chr7:65621097-65621958,861,1532,0.731,Y,Intergenic,chr7:65621768-65621787(+),,"NHLF,D-54MG,macrophage,cortex,AoAF,GM12865,FULVR,WI-38,Caov-3,BEAS-2B,GM12873,myocyte,H1,AG04450,FB8470,NHDF-neo,hESC,neutrophil,GM12872,brainstem,HUES-64,FB0167P,HUVEC-C,AG10803,HMEC,WERI-Rb-1,GM12864,Hep-G2,GM12874,HFF"
226873,chr7:65722209-65722753,544,2008,0.958,Y,Intron:LINC03006,chr7:65722456-65722475(+),,"Caov-3,brainstem"
226927,chr7:66030701-66031517,816,1808,0.862,Y,Exon:LOC105375336;Intron:LOC105375336,chr7:66031045-66031064(+),,"KB,cortex,FULVR,mesenchymal_stromal,SK-MEL-147,GM25256,Calu-3"
226953,chr7:66140886-66141377,491,1556,0.742,Y,Intron:CRCP,chr7:66141129-66141148(+),,"MM1.S,R1-hiPSC8,macrophage,GM18505,DND-41,GM12865,FULVR,U2OS,CD36,GM12873,SK-MEL-147,T-cell,GM25256,LoVo,neutrophil,GM12872,NK,SU-DHL-6,GM12864,GM18951,GM12890,Calu-3,monocyte,OCI-Ly3,CUTLL1"
226972,chr7:66205060-66205667,607,1905,0.908,Y,Exon:TPST1;Intron:TPST1,chr7:66205627-66205646(-),,"DND-41,SiHa,93-VU147T,GM25256,MCF-10CA1a,LCL1"
227055,chr7:66557268-66558163,895,2072,0.988,Y,Promoter:SAPCD2P3;Intron:RABGEF1P1,"chr7:66557529-66557548(-),chr7:66557738-66557757(+),chr7:66558119-66558138(+)",,
227119,chr7:66836740-66837495,755,1522,0.726,Y,Exon:GTF2IRD1P1;Intron:GTF2IRD1P1,"chr7:66837166-66837185(-),chr7:66837168-66837187(+),chr7:66837206-66837225(-)",,"middle_frontal_area_46,cortex,gastrocnemius_medialis,esophagus_muscularis_mucosa,uterus,ovary,tibial_nerve,right_atrium,NK,gastroesophageal_sphincter,ascending_aorta,AG09309,thyroid_gland,EFO-27,coronary_artery"
227152,chr7:66994616-66995843,1227,1656,0.79,Y,"Promoter:SBDS,TYW1;Exon:SBDS;Intron:SBDS",chr7:66994874-66994893(+),,"RUES1,GM25256,hESC,brainstem,GBM8,T-lymphocyte"
227188,chr7:67302017-67303152,1135,1606,0.766,Y,"Promoter:PMS2P4,STAG3L4;Exon:PMS2P4,STAG3L4;Intron:PMS2P4,STAG3L4",chr7:67302870-67302889(-),,"R1-hiPSC8,macrophage,U2OS,SK-MEL-147,LUHMES,MCF-10A,GM25256,RKO,Tet21N"
227197,chr7:67371526-67372175,649,2052,0.979,Y,Intergenic,"chr7:67371841-67371860(-),chr7:67371975-67371994(+)",,
227198,chr7:67378032-67378728,696,2057,0.981,Y,Intergenic,chr7:67378371-67378390(+),,
227213,chr7:67484165-67484699,534,1933,0.922,Y,Intergenic,"chr7:67484383-67484402(+),chr7:67484409-67484428(+)",,"HSPC,neutrophil"
227234,chr7:67624947-67625651,704,2027,0.967,Y,Intergenic,chr7:67625355-67625374(+),,
227311,chr7:68176765-68177387,622,1880,0.897,Y,Intron:LOC105375341,"chr7:68177095-68177114(-),chr7:68177187-68177206(+)",,"BEAS-2B,Ca-Ski,Kasumi-1,neutrophil,Calu-3"
227611,chr7:69931982-69932506,524,1652,0.788,Y,Intron:AUTS2,chr7:69932206-69932225(-),,"FULVR,WI-38,BEAS-2B,MCF-10A,HSPC,SiHa,GM25256,FT282,neutrophil,LCL1,Calu-3,Tet21N"
227648,chr7:70161557-70162040,483,1634,0.779,Y,Intron:AUTS2,chr7:70161808-70161827(-),,"KB,cortex,FULVR,WI-38,MCF-10A,IMR-90,FT282,CP-A,neutrophil,HCT-116,Calu-3,Tet21N"
227762,chr7:70698213-70698610,397,1911,0.911,Y,Promoter:LOC107986709;Exon:AUTS2;Intron:AUTS2,chr7:70698415-70698434(-),,"NALM-6,BEAS-2B,HSPC,neutrophil"
227796,chr7:70829071-70829755,684,2053,0.979,Y,Intergenic,chr7:70829322-70829341(+),,
227801,chr7:70856478-70857314,836,2056,0.98,Y,Intergenic,chr7:70857103-70857122(+),,
227924,chr7:71733075-71733694,619,2026,0.966,Y,Intergenic,"chr7:71733223-71733242(-),chr7:71733450-71733469(-)",,"MCAS,Tet21N"
227926,chr7:71735783-71736510,727,2008,0.958,Y,Intergenic,chr7:71736134-71736153(-),,brainstem
227930,chr7:71752050-71752548,498,1769,0.844,Y,Intergenic,chr7:71752274-71752293(+),,"HMS001,RPE1,WI-38,A549-ACE2,Ca-Ski,93-VU147T,RKO,Loucy,LoVo,CP-A,Mutu-LCL,brainstem,RPE,HCT-116,NK,OCI-Ly3,Tet21N"
228025,chr7:72493756-72494700,944,2007,0.957,Y,Intron:CALN1,chr7:72494265-72494284(-),,brainstem
228063,chr7:72829716-72830470,754,1706,0.814,Y,"Promoter:SBDSP1,TYW1B;Exon:SBDSP1;Intron:SBDSP1",chr7:72830156-72830175(-),,"R1-hiPSC8,HSPC,R1-hiPSC4,neutrophil"
228072,chr7:72914745-72915908,1163,2011,0.959,Y,Intron:POM121,chr7:72915207-72915226(-),,brainstem
228110,chr7:73323988-73324883,895,1913,0.912,Y,Exon:TRIM50;Intron:TRIM50,"chr7:73324308-73324327(+),chr7:73324318-73324337(+),chr7:73324639-73324658(+)",,brainstem
228143,chr7:73451641-73452192,551,2053,0.979,Y,Intron:BAZ1B,chr7:73451970-73451989(-),,HSPC
228169,chr7:73606740-73607373,633,2087,0.995,Y,Exon:MLXIPL;Intron:MLXIPL,"chr7:73606826-73606845(+),chr7:73607152-73607171(+),chr7:73607171-73607190(+)",,
228177,chr7:73628988-73629656,668,1692,0.807,Y,Intron:MLXIPL,chr7:73629413-73629432(+),,"cortex,uterus,ovary,neutrophil,NK"
228187,chr7:73667384-73667995,611,1990,0.949,Y,Exon:VPS37D;Intron:VPS37D,chr7:73667813-73667832(-),,"MCF-10CA1a,cardiac_mesoderm"
228198,chr7:73701138-73701827,689,1940,0.925,Y,Promoter:LOC105375350;Intron:STX1A,"chr7:73701601-73701620(+),chr7:73701714-73701733(+),chr7:73701717-73701736(+)",,"cortex,ovary,neutrophil"
228208,chr7:73725710-73726498,788,2090,0.997,Y,Intergenic,chr7:73725904-73725923(-),,
228209,chr7:73734666-73735123,457,2065,0.985,Y,"Promoter:BICDL3P,RN7SL265P;Exon:BICDL3P;Intron:BICDL3P",chr7:73734867-73734886(-),,
228230,chr7:73810919-73812224,1305,2042,0.974,Y,Intergenic,chr7:73811180-73811199(-),,brainstem
228248,chr7:73855456-73856093,637,2084,0.994,Y,Intergenic,"chr7:73855713-73855732(-),chr7:73855744-73855763(+)",,
228250,chr7:73866112-73866585,473,1904,0.908,Y,Intergenic,chr7:73866314-73866333(+),,"cortex,DND-41,neutrophil"
228286,chr7:73978870-73979549,679,1728,0.824,Y,Intergenic,"chr7:73979304-73979323(-),chr7:73979306-73979325(+)",,"nephron,testis,uterus,ovary,brain_organoid,neutrophil,brainstem,retina,NK,LCL1,thyroid_gland,pancreatic_islets"
228300,chr7:74026337-74027230,893,2073,0.989,Y,Promoter:ELN,"chr7:74026620-74026639(-),chr7:74026662-74026681(+),chr7:74026976-74026995(-)",,
228315,chr7:74067479-74068350,871,2075,0.99,Y,Intron:ELN,"chr7:74068000-74068019(-),chr7:74068002-74068021(+),chr7:74068136-74068155(+),chr7:74068200-74068219(-)",,
228357,chr7:74206529-74207047,518,2085,0.994,Y,Intergenic,"chr7:74206745-74206764(+),chr7:74206788-74206807(-),chr7:74206970-74206989(+)",,
228381,chr7:74275224-74275883,659,1859,0.887,Y,Intergenic,chr7:74275457-74275476(+),,"CP-A,neutrophil,breast_epithelium,thyroid_gland"
228428,chr7:74401209-74401824,615,2085,0.994,Y,Exon:CLIP2;Intron:CLIP2,"chr7:74401338-74401357(-),chr7:74401430-74401449(-)",,
228431,chr7:74417380-74417841,461,2092,0.998,Y,Intergenic,chr7:74417560-74417579(+),,
228439,chr7:74449725-74450608,883,2077,0.99,Y,Intergenic,chr7:74450102-74450121(+),,
228474,chr7:74544917-74545630,713,1844,0.879,Y,Intron:GTF2IRD1,"chr7:74545376-74545395(-),chr7:74545378-74545397(+)",,"cortex,NK,EFO-27"
228479,chr7:74566763-74567106,343,2075,0.99,Y,Intron:GTF2IRD1,chr7:74566934-74566953(-),,
228558,chr7:75045885-75046975,1090,2054,0.979,Y,Intron:RCC1L,"chr7:75045922-75045941(-),chr7:75045925-75045944(-),chr7:75046352-75046371(+),chr7:75046539-75046558(+),chr7:75046566-75046585(-),chr7:75046824-75046843(+)",,
228567,chr7:75077551-75078018,467,1635,0.78,Y,Intergenic,chr7:75077740-75077759(+),,"cortex,mesenchymal_stromal,BT-245,HSPC,IOSE11,hESC,brainstem,RMG-II"
228640,chr7:75642788-75643250,462,1986,0.947,Y,Intron:HIP1,chr7:75643063-75643082(-),,ovary
228676,chr7:75756672-75757506,834,1696,0.809,Y,Intergenic,chr7:75757215-75757234(-),,"cortex,DND-41,gastrocnemius_medialis,uterus,ovary,neutrophil,brainstem"
228679,chr7:75762367-75762869,502,1968,0.938,Y,Intergenic,chr7:75762623-75762642(-),,"mesenchymal_stromal,HSPC"
228712,chr7:75866434-75866994,560,2073,0.989,Y,Intergenic,chr7:75866636-75866655(+),,LCL1
228771,chr7:76020098-76020810,712,2072,0.988,Y,Intron:STYXL1,chr7:76020296-76020315(-),,brainstem
228800,chr7:76130562-76131082,520,1552,0.74,Y,Intergenic,chr7:76130765-76130784(-),,"coronary_artery,LCL1,cortex,monocyte,HEY,mesothelial_epicardium,GM25256,HSPC,retina,thoracic_aorta,neutrophil"
228812,chr7:76177937-76178539,602,2093,0.998,Y,Intergenic,"chr7:76178012-76178031(+),chr7:76178231-76178250(+),chr7:76178289-76178308(+)",,
228819,chr7:76200934-76202043,1109,1950,0.93,Y,Promoter:SRRM3;Exon:SRRM3,"chr7:76201109-76201128(+),chr7:76201811-76201830(+)",,"MCF-10CA1a,MDA-MB-231,Ca-Ski"
228836,chr7:76262828-76263556,728,2031,0.969,Y,Intron:SRRM3,"chr7:76263114-76263133(-),chr7:76263531-76263550(+)",,
228844,chr7:76291431-76292023,592,2093,0.998,Y,Intergenic,chr7:76291794-76291813(+),,
228853,chr7:76314178-76314675,497,2092,0.998,Y,Intergenic,"chr7:76314270-76314289(+),chr7:76314402-76314421(-),chr7:76314405-76314424(+),chr7:76314478-76314497(-)",,
228874,chr7:76359167-76359673,506,2022,0.964,Y,Promoter:YWHAG,"chr7:76359249-76359268(-),chr7:76359440-76359459(-)",,
228904,chr7:76437891-76438191,300,1508,0.719,Y,Intron:ZP3,chr7:76438048-76438067(+),,"RMG-II,GM12875,FB8470,BT-245,AG04450,A-549,T-lymphocyte,BEAS-2B,brainstem,GM12872,myocyte,GM12864,WI-38,HUES-64,erythroblasts,JHOC-5,pancreatic_islets,neutrophil,LoVo,PC-3,HUVEC-C"
228993,chr7:77247158-77247940,782,1994,0.951,Y,Promoter:LOC105375359;Exon:LOC105375359;Intron:CCDC146,"chr7:77247392-77247411(-),chr7:77247394-77247413(+)",,"cortex,HSPC"
229017,chr7:77331767-77332438,671,1990,0.949,Y,Intron:GSAP,chr7:77332038-77332057(-),,FULVR
229102,chr7:77651064-77652259,1195,1954,0.932,Y,Promoter:LOC105375363,chr7:77651735-77651754(+),,"FB8470,cortex,brainstem,Mutu-LCL,FULVR,mesenchymal_stromal"
229104,chr7:77657663-77658201,538,1793,0.855,Y,"Exon:APTR,LOC105375363",chr7:77657935-77657954(+),,"IMR32,FB8470,cortex,R1-hiPSC8,brainstem,SK-MEL-147,CV-hIPS-B,IOSE11,FULVR"
229115,chr7:77696043-77697586,1543,1612,0.769,Y,"Promoter:APTR,RSBN1L;Exon:APTR,RSBN1L;Intron:RSBN1L",chr7:77697100-77697119(-),,"MDA-MB-231,tongue,macrophage"
229129,chr7:77759105-77759918,813,2002,0.955,Y,Intron:RSBN1L,chr7:77759475-77759494(-),,"HSPC,mesenchymal_stromal"
229133,chr7:77798348-77799594,1246,1836,0.876,Y,"Promoter:PHTF2,TMEM60;Exon:PHTF2,TMEM60;Intron:PHTF2","chr7:77798836-77798855(-),chr7:77798936-77798955(-),chr7:77799426-77799445(+)",,"EFO-27,GM25256,SiHa,macrophage"
229157,chr7:77940499-77941166,667,1749,0.834,Y,Exon:PHTF2;Intron:PHTF2,chr7:77940817-77940836(+),,"Calu-3,IMR32,FB8470,cortex,brainstem,Mutu-LCL,Rh4,mesothelial_epicardium,HSPC,KB,Rh30,neutrophil"
229170,chr7:78018947-78020981,2034,2010,0.959,Y,Exon:MAGI2;Intron:MAGI2,"chr7:78019415-78019434(-),chr7:78019686-78019705(-),chr7:78019953-78019972(+),chr7:78020735-78020754(+)",,"EFO-27,GM25256"
229173,chr7:78040095-78040757,662,1761,0.84,Y,Intron:MAGI2,"chr7:78040366-78040385(-),chr7:78040460-78040479(+)",,"nephron_organoid,MCF-10CA1a,KMS-11,cortex,lymph_node,brainstem,Mutu-LCL,SK-MEL-147,nephron,MDA-MB-231,VCaP,Kelly,GBM8,HMS001,brain_organoid,ovary,RKO,Rh30,hepatocyte,LUHMES"
229189,chr7:78134000-78135124,1124,1720,0.82,Y,Exon:MAGI2;Intron:MAGI2,chr7:78134067-78134086(-),,"CD34,KB,Caov-3,mesenchymal_stromal,CUTLL1,neutrophil"
229208,chr7:78225844-78226546,702,1692,0.807,Y,Intron:MAGI2,chr7:78226246-78226265(-),,"CD34,cortex,breast_epithelium,Mutu-LCL,MDA-MB-231,HSPC,tibial_nerve,uterus,gastrocnemius_medialis,neutrophil"
229249,chr7:78510580-78510973,393,1860,0.887,Y,Intron:MAGI2,chr7:78510764-78510783(+),,"NK,monocyte,ovary,FULVR,neutrophil"
229310,chr7:79176704-79177599,895,1712,0.816,Y,"Exon:LOC105375366;Intron:LOC105375366,MAGI2",chr7:79177057-79177076(-),,"cortex,brainstem,Mutu-LCL,SK-MEL-147,monocyte,EFO-27,GM25256,HSPC,FULVR,mesenchymal_stromal,neutrophil"
229323,chr7:79271822-79272459,637,1768,0.843,Y,Intron:MAGI2,chr7:79272261-79272280(+),,"IMR32,R1-hiPSC4,R1-hiPSC8,brainstem,Mutu-LCL,Rh4,FB0167P,HSPC,KB,neuron,normal_urothelial,neutrophil"
229329,chr7:79298183-79298748,565,1846,0.88,Y,Intron:MAGI2,"chr7:79298346-79298365(-),chr7:79298348-79298367(+)",,"IMR32,cortex,neutrophil,NALM-6"
229423,chr7:80019134-80019590,456,2063,0.984,Y,Intergenic,chr7:80019351-80019370(-),,
229437,chr7:80059919-80060820,901,1616,0.771,Y,Intergenic,chr7:80060401-80060420(+),,"CyT49,RMG-II,FB8470,HEL,cortex,brainstem,Mutu-LCL,SK-MEL-147,Rh4,FB0167P,CV-hIPS-B,HSPC,KB,D-54MG,Caov-3,neutrophil,SMS-CTR"
229456,chr7:80134266-80135365,1099,1604,0.765,Y,Promoter:GNAI1;Exon:GNAI1;Intron:GNAI1,"chr7:80134669-80134688(+),chr7:80134985-80135004(-)",,"HL-60,MCF-10CA1a,OCI-Ly1,OCI-Ly7,GM19193,DoHH2,NK,T-lymphocyte,Mutu-LCL,GM12872,GM12878,MDA-MB-231,Loucy,DND-41,B-cell,tongue,GM12864,macrophage,OCI-Ly3,GM17942,CUTLL1,neutrophil,SU-DHL-6"
229522,chr7:80392010-80393211,1201,1547,0.738,Y,Intergenic,chr7:80392439-80392458(-),,"CyT49,FB8470,R1-hiPSC4,R1-hiPSC1,NK,cortex,brainstem,Mutu-LCL,EFO-27,FB0167P,CV-hIPS-B,GM25256,HSPC,GM12864,KB,WERI-Rb-1,Rh30,mesenchymal_stromal,CUTLL1,neutrophil"
229529,chr7:80427933-80429007,1074,1777,0.847,Y,Intergenic,chr7:80428620-80428639(+),,"NK,cortex,T-lymphocyte,GM25256,HSPC,mesenchymal_stromal,CUTLL1"
229533,chr7:80453501-80454430,929,1589,0.758,Y,Intergenic,chr7:80453885-80453904(-),,"IMR32,FB8470,LCL1,R1-hiPSC4,cortex,bladder,R1-hiPSC8,brainstem,Rh4,GBM8,CV-hIPS-B,GM25256,HSPC,KB,Rh30,CUTLL1,SMS-CTR"
229582,chr7:80659213-80660020,807,1717,0.819,Y,Intron:CD36,chr7:80659653-80659672(-),,"IMR32,GM12875,FB8470,R1-hiPSC1,R1-hiPSC8,Mutu-LCL,SK-MEL-147,Rh4,DND-41,FB0167P,CV-hIPS-B,KB,D-54MG,neuron,WERI-Rb-1,Rh30"
229591,chr7:80681015-80681745,730,1601,0.763,Y,Intergenic,chr7:80681454-80681473(-),,"tibial_artery,R1-hiPSC1,cortex,Mutu-LCL,CV-hIPS-B,GM25256,HSPC,ovary,HUES-64,mesenchymal_stromal,uterus,neutrophil"
229597,chr7:80698715-80699413,698,1826,0.871,Y,Intergenic,chr7:80699218-80699237(+),,"IMR32,FB8470,cortex,Mutu-LCL,SK-MEL-147,Rh30"
229764,chr7:81447350-81447969,619,1564,0.746,Y,Intergenic,chr7:81447542-81447561(-),,"spleen,GM19193,NK,cortex,T-lymphocyte,monocyte,DND-41,GM10847,HSPC,GM12864,retina,T-cell,FULVR,GM18951,mesenchymal_stromal,gastrocnemius_medialis,CUTLL1,neutrophil,NALM-6,GM12892"
229771,chr7:81469968-81470821,853,1965,0.937,Y,Intergenic,"chr7:81470200-81470219(-),chr7:81470566-81470585(+)",,"NK,HSPC"
229776,chr7:81482415-81483011,596,1713,0.817,Y,Intergenic,chr7:81482783-81482802(+),,"CyT49,Calu-3,FB8470,cortex,SK-MEL-147,Rh4,CV-hIPS-B,KB,D-54MG,RKO,SMS-CTR"
229781,chr7:81499484-81500584,1100,1804,0.86,Y,Intergenic,chr7:81499822-81499841(+),,"FB8470,LCL1,cortex,T-lymphocyte,SK-MEL-147,GM25256,Rh30,Caov-3,mesenchymal_stromal"
229846,chr7:81956450-81957087,637,1641,0.783,Y,Exon:CACNA2D1;Intron:CACNA2D1,chr7:81956720-81956739(-),,"LCL1,NK,cortex,BEAS-2B,Mutu-LCL,HSPC,T-cell,mesenchymal_stromal,CUTLL1"
229851,chr7:82017290-82018094,804,1568,0.748,Y,"Intron:CACNA2D1,CACNA2D1-AS1",chr7:82017525-82017544(-),,"FB8470,R1-hiPSC1,cortex,R1-hiPSC8,brainstem,Mutu-LCL,Rh4,CV-hIPS-B,GM25256,KB,T-cell,ovary,neuron,Rh30,CUTLL1"
229854,chr7:82043974-82044872,898,1853,0.884,Y,Intron:CACNA2D1,chr7:82044679-82044698(+),,"IMR32,SK-MEL-147,FULVR"
229883,chr7:82234401-82235136,735,1715,0.818,Y,Intron:CACNA2D1,chr7:82234630-82234649(+),,"FB8470,cortex,brainstem,Mutu-LCL,Rh4,FB0167P,KB,D-54MG,Rh30,neutrophil,SMS-CTR"
229886,chr7:82247727-82248450,723,1606,0.766,Y,Intron:CACNA2D1,,,"spleen,K-562,NK,cortex,Mutu-LCL,GM25256,ovary,mesenchymal_stromal,neutrophil"
229917,chr7:82481415-82481960,545,1836,0.876,Y,Intergenic,chr7:82481681-82481700(-),,"cortex,R1-hiPSC8,brainstem,Mutu-LCL,SK-MEL-147,Rh4,KB,Rh30,neutrophil"
229939,chr7:82572143-82572646,503,2073,0.989,Y,Intergenic,chr7:82572405-82572424(-),,
229946,chr7:82604733-82605682,949,1941,0.926,Y,Intergenic,chr7:82605438-82605457(-),,"FB8470,cortex,HSPC,FULVR,mesenchymal_stromal"
229972,chr7:82726894-82727687,793,1802,0.859,Y,Intergenic,chr7:82727077-82727096(-),,"FB8470,cortex,T-lymphocyte,Mutu-LCL,KB,mesenchymal_stromal,neutrophil,LoVo"
229973,chr7:82729273-82730003,730,1734,0.827,Y,Intergenic,chr7:82729596-82729615(-),,"tibial_artery,IMR32,FB8470,cortex,R1-hiPSC8,FULVR,mesenchymal_stromal,neutrophil,NALM-6"
229974,chr7:82740139-82740670,531,1776,0.847,Y,Intergenic,chr7:82740431-82740450(+),,"spleen,cortex,breast_epithelium,monocyte,HSPC,ovary,thoracic_aorta,uterus,gastrocnemius_medialis,neutrophil"
229984,chr7:82810449-82811202,753,1817,0.866,Y,Intron:PCLO,chr7:82810836-82810855(+),,"IMR32,cortex,Mutu-LCL,ovary,mesenchymal_stromal,neutrophil"
230050,chr7:83410983-83411406,423,1773,0.845,Y,Intron:SEMA3E,chr7:83411171-83411190(+),,"IMR32,FB8470,cortex,brainstem,Mutu-LCL,HSPC,KB,ovary,normal_urothelial,neutrophil"
230074,chr7:83655653-83656343,690,1867,0.89,Y,Intergenic,,,"NK,cortex,Mutu-LCL,monocyte,HSPC,T-cell,mesenchymal_stromal,neutrophil"
230107,chr7:83935459-83936460,1001,2013,0.96,Y,Intergenic,chr7:83936246-83936265(+),,"HSPC,FULVR"
230109,chr7:83947253-83947826,573,1621,0.773,Y,Intergenic,chr7:83947439-83947458(-),,"spleen,peyers_patch,stomach,brainstem,Mutu-LCL,mesothelial_epicardium,HSPC,esophagus_squamous_epithelium,SiHa,colon,tibial_nerve,thoracic_aorta,uterus,gastrocnemius_medialis,vagina"
230112,chr7:83975949-83976664,715,1767,0.843,Y,Intron:SEMA3A,chr7:83976417-83976436(+),,"IMR32,R1-hiPSC1,cortex,R1-hiPSC8,brainstem,SK-MEL-147,FB0167P,CV-hIPS-B,HSPC,WI-38,KB,FULVR"
230264,chr7:85022838-85023486,648,1718,0.819,Y,Intron:SEMA3D,chr7:85023261-85023280(-),,"RMG-II,IMR32,FB8470,cortex,brainstem,Mutu-LCL,SK-MEL-147,Rh4,EFO-27,FB0167P,IOSE11,KB,Rh30,Caov-3,neutrophil,SMS-CTR"
230266,chr7:85030596-85031399,803,1657,0.79,Y,Intron:SEMA3D,chr7:85030992-85031011(+),,"IMR32,FB8470,R1-hiPSC4,R1-hiPSC1,cortex,R1-hiPSC8,brainstem,Mutu-LCL,Rh4,EFO-27,FB0167P,CV-hIPS-B,KB,FULVR,normal_urothelial,neutrophil"
230269,chr7:85041504-85042481,977,1948,0.929,Y,Exon:SEMA3D;Intron:SEMA3D,chr7:85041789-85041808(+),,"NK,cortex,neutrophil"
230294,chr7:85186320-85187112,792,1882,0.897,Y,Exon:SEMA3D;Intron:SEMA3D,chr7:85186874-85186893(+),,"MCF-10CA1a,NK,DND-41,93-VU147T,GP5d,HMS001,SiHa,CP-A,neutrophil,SU-DHL-6,LoVo,Ca-Ski,DLD-1"
230336,chr7:85554034-85554957,923,1914,0.913,Y,Intergenic,chr7:85554453-85554472(-),,"cortex,R1-hiPSC8,Mutu-LCL,KB"
230355,chr7:85750117-85750909,792,1897,0.905,Y,Intergenic,"chr7:85750303-85750322(-),chr7:85750569-85750588(-)",,"ovary,uterus"
230383,chr7:85890197-85890793,596,1613,0.769,Y,Intergenic,chr7:85890429-85890448(+),,"IMR32,FB8470,HEL,cortex,brainstem,Mutu-LCL,SK-MEL-147,monocyte,Rh4,EFO-27,FB0167P,HSPC,WI-38,KB,ovary,Rh30,uterus,gastrocnemius_medialis,neutrophil,SMS-CTR"
230434,chr7:86469685-86470347,662,1945,0.928,Y,Intergenic,chr7:86469867-86469886(-),,"HSPC,FULVR"
230471,chr7:86814783-86815400,617,1576,0.752,Y,Intron:GRM3,chr7:86815189-86815208(-),,"spleen,NK,cortex,A549-ACE2,brainstem,SK-MEL-147,monocyte,RPE1,IOSE11,ovary,esophagus_squamous_epithelium,tibial_nerve,macrophage,mesenchymal_stromal,neutrophil,vagina"
230482,chr7:86904771-86905618,847,1769,0.844,Y,Intron:ELAPOR2,chr7:86905397-86905416(-),,"spleen,HSPC,ovary,FULVR,mesenchymal_stromal,neutrophil"
